station_id,station_name,station_type,station_sequence_order,full_date,year,month,month_name,is_weekend,n_operations,avg_actual_cycle_time,avg_standard_cycle_time,avg_variance_minutes,total_downtime_minutes,n_downtime_events
1,Welding - Station 01,Welding,1,2025-04-15,2025,4,April,0,93,23.49,23.8,-0.31,35.5,1
1,Welding - Station 01,Welding,1,2025-04-16,2025,4,April,0,104,24.4,23.8,0.6,182.2,6
1,Welding - Station 01,Welding,1,2025-04-17,2025,4,April,0,84,23.68,23.8,-0.12,176.4,7
1,Welding - Station 01,Welding,1,2025-04-18,2025,4,April,0,95,23.95,23.8,0.15,170.4,7
1,Welding - Station 01,Welding,1,2025-04-19,2025,4,April,1,32,23.63,23.8,-0.17,67.8,2
1,Welding - Station 01,Welding,1,2025-04-20,2025,4,April,1,33,24.33,23.8,0.53,41.7,1
1,Welding - Station 01,Welding,1,2025-04-21,2025,4,April,0,91,23.66,23.8,-0.14,72.1,3
1,Welding - Station 01,Welding,1,2025-04-22,2025,4,April,0,86,24.33,23.8,0.53,83.9,4
1,Welding - Station 01,Welding,1,2025-04-23,2025,4,April,0,97,24.0,23.8,0.2,100.7,4
1,Welding - Station 01,Welding,1,2025-04-24,2025,4,April,0,79,24.27,23.8,0.47,100.3,6
1,Welding - Station 01,Welding,1,2025-04-25,2025,4,April,0,90,24.1,23.8,0.3,0.0,0
1,Welding - Station 01,Welding,1,2025-04-26,2025,4,April,1,37,23.05,23.8,-0.75,64.5,2
1,Welding - Station 01,Welding,1,2025-04-27,2025,4,April,1,34,24.6,23.8,0.8,118.4,5
1,Welding - Station 01,Welding,1,2025-04-28,2025,4,April,0,76,23.97,23.8,0.17,165.4,5
1,Welding - Station 01,Welding,1,2025-04-29,2025,4,April,0,95,24.38,23.8,0.58,244.1,10
1,Welding - Station 01,Welding,1,2025-04-30,2025,4,April,0,87,22.72,23.8,-1.08,183.5,5
1,Welding - Station 01,Welding,1,2025-05-01,2025,5,May,0,87,23.6,23.8,-0.2,193.9,6
1,Welding - Station 01,Welding,1,2025-05-02,2025,5,May,0,97,23.77,23.8,-0.03,203.6,9
1,Welding - Station 01,Welding,1,2025-05-03,2025,5,May,1,38,22.77,23.8,-1.03,0.0,0
1,Welding - Station 01,Welding,1,2025-05-04,2025,5,May,1,33,23.37,23.8,-0.43,25.5,2
1,Welding - Station 01,Welding,1,2025-05-05,2025,5,May,0,79,23.22,23.8,-0.58,21.2,2
1,Welding - Station 01,Welding,1,2025-05-06,2025,5,May,0,88,23.91,23.8,0.11,85.7,4
1,Welding - Station 01,Welding,1,2025-05-07,2025,5,May,0,73,23.53,23.8,-0.27,122.6,7
1,Welding - Station 01,Welding,1,2025-05-08,2025,5,May,0,79,24.31,23.8,0.51,104.3,3
1,Welding - Station 01,Welding,1,2025-05-09,2025,5,May,0,76,24.71,23.8,0.91,62.8,2
1,Welding - Station 01,Welding,1,2025-05-10,2025,5,May,1,33,22.98,23.8,-0.82,0.0,0
1,Welding - Station 01,Welding,1,2025-05-11,2025,5,May,1,37,23.13,23.8,-0.67,69.7,3
1,Welding - Station 01,Welding,1,2025-05-12,2025,5,May,0,107,23.58,23.8,-0.22,216.1,7
1,Welding - Station 01,Welding,1,2025-05-13,2025,5,May,0,127,24.36,23.8,0.56,177.2,8
1,Welding - Station 01,Welding,1,2025-05-14,2025,5,May,0,88,22.99,23.8,-0.81,127.1,4
1,Welding - Station 01,Welding,1,2025-05-15,2025,5,May,0,93,23.52,23.8,-0.28,130.1,4
1,Welding - Station 01,Welding,1,2025-05-16,2025,5,May,0,83,23.45,23.8,-0.35,70.0,3
1,Welding - Station 01,Welding,1,2025-05-17,2025,5,May,1,31,23.71,23.8,-0.09,45.5,2
1,Welding - Station 01,Welding,1,2025-05-18,2025,5,May,1,33,23.25,23.8,-0.55,57.5,2
1,Welding - Station 01,Welding,1,2025-05-19,2025,5,May,0,80,24.34,23.8,0.54,79.6,3
1,Welding - Station 01,Welding,1,2025-05-20,2025,5,May,0,87,24.42,23.8,0.62,60.9,2
1,Welding - Station 01,Welding,1,2025-05-21,2025,5,May,0,82,23.68,23.8,-0.12,115.9,6
1,Welding - Station 01,Welding,1,2025-05-22,2025,5,May,0,97,23.82,23.8,0.02,126.4,4
1,Welding - Station 01,Welding,1,2025-05-23,2025,5,May,0,97,23.94,23.8,0.14,152.9,6
1,Welding - Station 01,Welding,1,2025-05-24,2025,5,May,1,35,24.51,23.8,0.71,0.0,0
1,Welding - Station 01,Welding,1,2025-05-25,2025,5,May,1,33,23.18,23.8,-0.62,0.0,0
1,Welding - Station 01,Welding,1,2025-05-26,2025,5,May,0,63,24.01,23.8,0.21,116.0,5
1,Welding - Station 01,Welding,1,2025-05-27,2025,5,May,0,92,24.78,23.8,0.98,133.8,5
1,Welding - Station 01,Welding,1,2025-05-28,2025,5,May,0,77,24.6,23.8,0.8,151.1,7
1,Welding - Station 01,Welding,1,2025-05-29,2025,5,May,0,101,23.19,23.8,-0.61,75.2,4
1,Welding - Station 01,Welding,1,2025-05-30,2025,5,May,0,111,24.1,23.8,0.3,243.0,9
1,Welding - Station 01,Welding,1,2025-05-31,2025,5,May,1,25,23.49,23.8,-0.31,30.6,1
1,Welding - Station 01,Welding,1,2025-06-01,2025,6,June,1,29,23.47,23.8,-0.33,29.4,1
1,Welding - Station 01,Welding,1,2025-06-02,2025,6,June,0,79,24.54,23.8,0.74,186.4,5
1,Welding - Station 01,Welding,1,2025-06-03,2025,6,June,0,73,24.33,23.8,0.53,104.0,4
1,Welding - Station 01,Welding,1,2025-06-04,2025,6,June,0,92,23.78,23.8,-0.02,137.6,5
1,Welding - Station 01,Welding,1,2025-06-05,2025,6,June,0,83,23.43,23.8,-0.37,44.6,3
1,Welding - Station 01,Welding,1,2025-06-06,2025,6,June,0,82,24.41,23.8,0.61,130.3,6
1,Welding - Station 01,Welding,1,2025-06-07,2025,6,June,1,26,24.74,23.8,0.94,58.8,2
1,Welding - Station 01,Welding,1,2025-06-08,2025,6,June,1,28,24.59,23.8,0.79,64.6,2
1,Welding - Station 01,Welding,1,2025-06-09,2025,6,June,0,64,23.49,23.8,-0.31,58.8,3
1,Welding - Station 01,Welding,1,2025-06-10,2025,6,June,0,69,24.22,23.8,0.42,50.3,3
1,Welding - Station 01,Welding,1,2025-06-11,2025,6,June,0,67,23.47,23.8,-0.33,129.7,5
1,Welding - Station 01,Welding,1,2025-06-12,2025,6,June,0,80,23.65,23.8,-0.15,0.0,0
1,Welding - Station 01,Welding,1,2025-06-13,2025,6,June,0,78,23.45,23.8,-0.35,171.6,6
1,Welding - Station 01,Welding,1,2025-06-14,2025,6,June,1,24,24.53,23.8,0.73,23.1,1
1,Welding - Station 01,Welding,1,2025-06-15,2025,6,June,1,28,23.25,23.8,-0.55,6.7,1
1,Welding - Station 01,Welding,1,2025-06-16,2025,6,June,0,59,23.68,23.8,-0.12,26.8,1
1,Welding - Station 01,Welding,1,2025-06-17,2025,6,June,0,90,24.3,23.8,0.5,63.8,4
1,Welding - Station 01,Welding,1,2025-06-18,2025,6,June,0,82,23.98,23.8,0.18,112.0,3
1,Welding - Station 01,Welding,1,2025-06-19,2025,6,June,0,89,23.68,23.8,-0.12,76.4,3
1,Welding - Station 01,Welding,1,2025-06-20,2025,6,June,0,89,24.02,23.8,0.22,58.2,3
1,Welding - Station 01,Welding,1,2025-06-21,2025,6,June,1,19,23.11,23.8,-0.69,0.0,0
1,Welding - Station 01,Welding,1,2025-06-22,2025,6,June,1,28,24.3,23.8,0.5,0.0,0
1,Welding - Station 01,Welding,1,2025-06-23,2025,6,June,0,75,24.06,23.8,0.26,78.1,2
1,Welding - Station 01,Welding,1,2025-06-24,2025,6,June,0,74,23.93,23.8,0.13,43.4,3
1,Welding - Station 01,Welding,1,2025-06-25,2025,6,June,0,71,23.78,23.8,-0.02,31.6,1
1,Welding - Station 01,Welding,1,2025-06-26,2025,6,June,0,82,24.12,23.8,0.32,196.7,8
1,Welding - Station 01,Welding,1,2025-06-27,2025,6,June,0,72,23.74,23.8,-0.06,154.2,6
1,Welding - Station 01,Welding,1,2025-06-28,2025,6,June,1,25,24.13,23.8,0.33,63.6,2
1,Welding - Station 01,Welding,1,2025-06-29,2025,6,June,1,31,23.73,23.8,-0.07,72.7,3
1,Welding - Station 01,Welding,1,2025-06-30,2025,6,June,0,76,23.78,23.8,-0.02,80.8,3
1,Welding - Station 01,Welding,1,2025-07-01,2025,7,July,0,49,23.96,23.8,0.16,19.5,1
1,Welding - Station 01,Welding,1,2025-07-02,2025,7,July,0,56,23.34,23.8,-0.46,9.3,1
1,Welding - Station 01,Welding,1,2025-07-03,2025,7,July,0,60,23.36,23.8,-0.44,31.9,1
1,Welding - Station 01,Welding,1,2025-07-04,2025,7,July,0,64,23.78,23.8,-0.02,69.8,5
1,Welding - Station 01,Welding,1,2025-07-05,2025,7,July,1,23,24.59,23.8,0.79,0.0,0
1,Welding - Station 01,Welding,1,2025-07-06,2025,7,July,1,20,24.51,23.8,0.71,0.0,0
1,Welding - Station 01,Welding,1,2025-07-07,2025,7,July,0,70,23.63,23.8,-0.17,32.3,3
1,Welding - Station 01,Welding,1,2025-07-08,2025,7,July,0,53,23.71,23.8,-0.09,112.8,3
1,Welding - Station 01,Welding,1,2025-07-09,2025,7,July,0,62,24.04,23.8,0.24,39.4,1
1,Welding - Station 01,Welding,1,2025-07-10,2025,7,July,0,70,23.24,23.8,-0.56,59.1,3
1,Welding - Station 01,Welding,1,2025-07-11,2025,7,July,0,59,24.03,23.8,0.23,18.4,1
1,Welding - Station 01,Welding,1,2025-07-12,2025,7,July,1,23,23.66,23.8,-0.14,0.0,0
1,Welding - Station 01,Welding,1,2025-07-13,2025,7,July,1,20,24.68,23.8,0.88,35.3,1
1,Welding - Station 01,Welding,1,2025-07-14,2025,7,July,0,54,23.74,23.8,-0.06,65.9,3
1,Welding - Station 01,Welding,1,2025-07-15,2025,7,July,0,68,23.59,23.8,-0.21,109.9,5
1,Welding - Station 01,Welding,1,2025-07-16,2025,7,July,0,58,24.22,23.8,0.42,103.2,4
1,Welding - Station 01,Welding,1,2025-07-17,2025,7,July,0,61,23.73,23.8,-0.07,25.2,2
1,Welding - Station 01,Welding,1,2025-07-18,2025,7,July,0,55,23.76,23.8,-0.04,92.8,4
1,Welding - Station 01,Welding,1,2025-07-19,2025,7,July,1,24,23.21,23.8,-0.59,0.0,0
1,Welding - Station 01,Welding,1,2025-07-20,2025,7,July,1,20,23.47,23.8,-0.33,5.0,1
1,Welding - Station 01,Welding,1,2025-07-21,2025,7,July,0,65,23.98,23.8,0.18,158.0,5
1,Welding - Station 01,Welding,1,2025-07-22,2025,7,July,0,67,24.89,23.8,1.09,33.8,2
1,Welding - Station 01,Welding,1,2025-07-23,2025,7,July,0,55,23.35,23.8,-0.45,86.4,3
1,Welding - Station 01,Welding,1,2025-07-24,2025,7,July,0,70,23.38,23.8,-0.42,145.7,5
1,Welding - Station 01,Welding,1,2025-07-25,2025,7,July,0,60,23.9,23.8,0.1,43.2,3
1,Welding - Station 01,Welding,1,2025-07-26,2025,7,July,1,23,23.73,23.8,-0.07,0.0,0
1,Welding - Station 01,Welding,1,2025-07-27,2025,7,July,1,26,23.01,23.8,-0.79,35.1,1
1,Welding - Station 01,Welding,1,2025-07-28,2025,7,July,0,67,23.82,23.8,0.02,87.7,4
1,Welding - Station 01,Welding,1,2025-07-29,2025,7,July,0,61,23.89,23.8,0.09,129.4,4
1,Welding - Station 01,Welding,1,2025-07-30,2025,7,July,0,65,24.12,23.8,0.32,62.2,2
1,Welding - Station 01,Welding,1,2025-07-31,2025,7,July,0,69,23.32,23.8,-0.48,18.6,1
1,Welding - Station 01,Welding,1,2025-08-01,2025,8,August,0,59,24.66,23.8,0.86,64.6,2
1,Welding - Station 01,Welding,1,2025-08-02,2025,8,August,1,18,23.93,23.8,0.13,0.0,0
1,Welding - Station 01,Welding,1,2025-08-03,2025,8,August,1,24,23.94,23.8,0.14,0.0,0
1,Welding - Station 01,Welding,1,2025-08-04,2025,8,August,0,59,23.62,23.8,-0.18,8.5,1
1,Welding - Station 01,Welding,1,2025-08-05,2025,8,August,0,74,24.79,23.8,0.99,203.0,7
1,Welding - Station 01,Welding,1,2025-08-06,2025,8,August,0,42,23.56,23.8,-0.24,10.7,1
1,Welding - Station 01,Welding,1,2025-08-07,2025,8,August,0,44,24.85,23.8,1.05,32.5,1
1,Welding - Station 01,Welding,1,2025-08-08,2025,8,August,0,61,24.27,23.8,0.47,83.7,3
1,Welding - Station 01,Welding,1,2025-08-09,2025,8,August,1,19,22.85,23.8,-0.95,39.9,1
1,Welding - Station 01,Welding,1,2025-08-10,2025,8,August,1,20,23.22,23.8,-0.58,73.2,2
1,Welding - Station 01,Welding,1,2025-08-11,2025,8,August,0,59,23.36,23.8,-0.44,201.2,7
1,Welding - Station 01,Welding,1,2025-08-12,2025,8,August,0,71,23.77,23.8,-0.03,42.8,2
1,Welding - Station 01,Welding,1,2025-08-13,2025,8,August,0,65,24.38,23.8,0.58,16.4,2
1,Welding - Station 01,Welding,1,2025-08-14,2025,8,August,0,66,23.31,23.8,-0.49,69.0,2
1,Welding - Station 01,Welding,1,2025-08-15,2025,8,August,0,73,23.27,23.8,-0.53,10.2,1
1,Welding - Station 01,Welding,1,2025-08-16,2025,8,August,1,24,23.32,23.8,-0.48,65.5,2
1,Welding - Station 01,Welding,1,2025-08-17,2025,8,August,1,25,24.57,23.8,0.77,29.1,1
1,Welding - Station 01,Welding,1,2025-08-18,2025,8,August,0,57,24.15,23.8,0.35,39.0,1
1,Welding - Station 01,Welding,1,2025-08-19,2025,8,August,0,73,24.09,23.8,0.29,79.0,5
1,Welding - Station 01,Welding,1,2025-08-20,2025,8,August,0,66,24.32,23.8,0.52,114.9,7
1,Welding - Station 01,Welding,1,2025-08-21,2025,8,August,0,56,23.01,23.8,-0.79,8.6,1
1,Welding - Station 01,Welding,1,2025-08-22,2025,8,August,0,52,24.04,23.8,0.24,21.1,2
1,Welding - Station 01,Welding,1,2025-08-23,2025,8,August,1,21,23.43,23.8,-0.37,0.0,0
1,Welding - Station 01,Welding,1,2025-08-24,2025,8,August,1,23,24.35,23.8,0.55,18.7,1
1,Welding - Station 01,Welding,1,2025-08-25,2025,8,August,0,68,23.89,23.8,0.09,23.5,1
1,Welding - Station 01,Welding,1,2025-08-26,2025,8,August,0,68,24.22,23.8,0.42,75.6,3
1,Welding - Station 01,Welding,1,2025-08-27,2025,8,August,0,50,22.79,23.8,-1.01,57.1,2
1,Welding - Station 01,Welding,1,2025-08-28,2025,8,August,0,80,24.06,23.8,0.26,92.7,4
1,Welding - Station 01,Welding,1,2025-08-29,2025,8,August,0,60,23.83,23.8,0.03,94.5,3
1,Welding - Station 01,Welding,1,2025-08-30,2025,8,August,1,22,24.43,23.8,0.63,0.0,0
1,Welding - Station 01,Welding,1,2025-08-31,2025,8,August,1,24,26.8,23.8,3.0,18.1,1
1,Welding - Station 01,Welding,1,2025-09-01,2025,9,September,0,110,23.97,23.8,0.17,196.2,10
1,Welding - Station 01,Welding,1,2025-09-02,2025,9,September,0,68,24.2,23.8,0.4,90.7,4
1,Welding - Station 01,Welding,1,2025-09-03,2025,9,September,0,93,23.45,23.8,-0.35,84.1,3
1,Welding - Station 01,Welding,1,2025-09-04,2025,9,September,0,88,23.51,23.8,-0.29,36.5,2
1,Welding - Station 01,Welding,1,2025-09-05,2025,9,September,0,81,23.44,23.8,-0.36,77.0,4
1,Welding - Station 01,Welding,1,2025-09-06,2025,9,September,1,29,24.43,23.8,0.63,117.7,4
1,Welding - Station 01,Welding,1,2025-09-07,2025,9,September,1,20,23.61,23.8,-0.2,61.6,2
1,Welding - Station 01,Welding,1,2025-09-08,2025,9,September,0,78,24.84,23.8,1.04,48.1,2
1,Welding - Station 01,Welding,1,2025-09-09,2025,9,September,0,94,23.29,23.8,-0.51,42.7,1
1,Welding - Station 01,Welding,1,2025-09-10,2025,9,September,0,98,23.69,23.8,-0.11,69.1,4
1,Welding - Station 01,Welding,1,2025-09-11,2025,9,September,0,78,23.53,23.8,-0.27,113.5,3
1,Welding - Station 01,Welding,1,2025-09-12,2025,9,September,0,77,25.04,23.8,1.24,167.7,5
1,Welding - Station 01,Welding,1,2025-09-13,2025,9,September,1,25,22.92,23.8,-0.88,37.4,1
1,Welding - Station 01,Welding,1,2025-09-14,2025,9,September,1,32,24.43,23.8,0.63,93.9,3
1,Welding - Station 01,Welding,1,2025-09-15,2025,9,September,0,89,23.79,23.8,-0.01,31.9,1
1,Welding - Station 01,Welding,1,2025-09-16,2025,9,September,0,87,24.05,23.8,0.25,76.8,4
1,Welding - Station 01,Welding,1,2025-09-17,2025,9,September,0,67,24.26,23.8,0.46,57.4,2
1,Welding - Station 01,Welding,1,2025-09-18,2025,9,September,0,87,23.88,23.8,0.08,121.9,5
1,Welding - Station 01,Welding,1,2025-09-19,2025,9,September,0,94,23.68,23.8,-0.12,191.3,6
1,Welding - Station 01,Welding,1,2025-09-20,2025,9,September,1,26,22.89,23.8,-0.91,67.9,3
1,Welding - Station 01,Welding,1,2025-09-21,2025,9,September,1,33,23.5,23.8,-0.3,34.3,1
1,Welding - Station 01,Welding,1,2025-09-22,2025,9,September,0,89,23.51,23.8,-0.29,57.8,3
1,Welding - Station 01,Welding,1,2025-09-23,2025,9,September,0,107,23.86,23.8,0.06,271.5,9
1,Welding - Station 01,Welding,1,2025-09-24,2025,9,September,0,57,23.63,23.8,-0.17,133.4,4
1,Welding - Station 01,Welding,1,2025-09-25,2025,9,September,0,99,23.29,23.8,-0.51,202.5,8
1,Welding - Station 01,Welding,1,2025-09-26,2025,9,September,0,96,23.11,23.8,-0.69,100.8,4
1,Welding - Station 01,Welding,1,2025-09-27,2025,9,September,1,28,24.17,23.8,0.37,0.0,0
1,Welding - Station 01,Welding,1,2025-09-28,2025,9,September,1,33,23.99,23.8,0.19,35.8,1
1,Welding - Station 01,Welding,1,2025-09-29,2025,9,September,0,97,23.62,23.8,-0.18,43.9,2
1,Welding - Station 01,Welding,1,2025-09-30,2025,9,September,0,95,23.54,23.8,-0.26,60.3,2
1,Welding - Station 01,Welding,1,2025-10-01,2025,10,October,0,88,24.31,23.8,0.51,144.3,6
1,Welding - Station 01,Welding,1,2025-10-02,2025,10,October,0,84,24.27,23.8,0.47,115.6,5
1,Welding - Station 01,Welding,1,2025-10-03,2025,10,October,0,77,23.48,23.8,-0.32,123.5,4
1,Welding - Station 01,Welding,1,2025-10-04,2025,10,October,1,34,23.01,23.8,-0.79,30.3,1
1,Welding - Station 01,Welding,1,2025-10-05,2025,10,October,1,30,24.8,23.8,0.99,12.8,2
1,Welding - Station 01,Welding,1,2025-10-06,2025,10,October,0,92,24.09,23.8,0.29,61.6,3
1,Welding - Station 01,Welding,1,2025-10-07,2025,10,October,0,99,23.74,23.8,-0.06,250.4,9
1,Welding - Station 01,Welding,1,2025-10-08,2025,10,October,0,91,23.87,23.8,0.07,192.7,8
1,Welding - Station 01,Welding,1,2025-10-09,2025,10,October,0,78,23.22,23.8,-0.59,27.3,2
1,Welding - Station 01,Welding,1,2025-10-10,2025,10,October,0,80,23.83,23.8,0.03,167.9,7
1,Welding - Station 01,Welding,1,2025-10-11,2025,10,October,1,30,23.73,23.8,-0.07,24.3,1
1,Welding - Station 01,Welding,1,2025-10-12,2025,10,October,1,28,25.48,23.8,1.68,42.4,1
1,Welding - Station 01,Welding,1,2025-10-13,2025,10,October,0,81,23.47,23.8,-0.33,218.5,7
1,Welding - Station 01,Welding,1,2025-10-14,2025,10,October,0,79,24.14,23.8,0.34,0.0,0
1,Welding - Station 01,Welding,1,2025-10-15,2025,10,October,0,77,23.65,23.8,-0.15,47.2,2
1,Welding - Station 01,Welding,1,2025-10-16,2025,10,October,0,116,24.18,23.8,0.38,59.0,3
1,Welding - Station 01,Welding,1,2025-10-17,2025,10,October,0,96,23.62,23.8,-0.18,47.1,2
1,Welding - Station 01,Welding,1,2025-10-18,2025,10,October,1,26,24.11,23.8,0.31,39.5,2
1,Welding - Station 01,Welding,1,2025-10-19,2025,10,October,1,30,23.52,23.8,-0.28,0.0,0
1,Welding - Station 01,Welding,1,2025-10-20,2025,10,October,0,82,24.45,23.8,0.65,36.7,1
1,Welding - Station 01,Welding,1,2025-10-21,2025,10,October,0,79,24.72,23.8,0.92,38.2,1
1,Welding - Station 01,Welding,1,2025-10-22,2025,10,October,0,84,24.01,23.8,0.21,130.6,6
1,Welding - Station 01,Welding,1,2025-10-23,2025,10,October,0,84,24.06,23.8,0.26,234.1,9
1,Welding - Station 01,Welding,1,2025-10-24,2025,10,October,0,90,24.71,23.8,0.91,58.7,2
1,Welding - Station 01,Welding,1,2025-10-25,2025,10,October,1,30,23.75,23.8,-0.05,32.5,1
1,Welding - Station 01,Welding,1,2025-10-26,2025,10,October,1,34,24.88,23.8,1.08,31.1,1
1,Welding - Station 01,Welding,1,2025-10-27,2025,10,October,0,87,23.45,23.8,-0.35,110.6,5
1,Welding - Station 01,Welding,1,2025-10-28,2025,10,October,0,86,24.05,23.8,0.25,102.9,4
1,Welding - Station 01,Welding,1,2025-10-29,2025,10,October,0,80,24.29,23.8,0.49,92.8,3
1,Welding - Station 01,Welding,1,2025-10-30,2025,10,October,0,61,23.84,23.8,0.04,0.0,0
1,Welding - Station 01,Welding,1,2025-10-31,2025,10,October,0,97,24.26,23.8,0.46,82.7,3
1,Welding - Station 01,Welding,1,2025-11-01,2025,11,November,1,27,24.14,23.8,0.34,0.0,0
1,Welding - Station 01,Welding,1,2025-11-02,2025,11,November,1,28,24.76,23.8,0.96,39.7,2
1,Welding - Station 01,Welding,1,2025-11-03,2025,11,November,0,73,23.68,23.8,-0.12,109.5,5
1,Welding - Station 01,Welding,1,2025-11-04,2025,11,November,0,84,23.73,23.8,-0.07,130.8,5
1,Welding - Station 01,Welding,1,2025-11-05,2025,11,November,0,85,23.89,23.8,0.09,129.9,5
1,Welding - Station 01,Welding,1,2025-11-06,2025,11,November,0,78,24.59,23.8,0.79,105.7,4
1,Welding - Station 01,Welding,1,2025-11-07,2025,11,November,0,100,23.98,23.8,0.18,102.6,3
1,Welding - Station 01,Welding,1,2025-11-08,2025,11,November,1,32,24.29,23.8,0.49,23.4,1
1,Welding - Station 01,Welding,1,2025-11-09,2025,11,November,1,26,22.47,23.8,-1.33,31.2,1
1,Welding - Station 01,Welding,1,2025-11-10,2025,11,November,0,86,23.64,23.8,-0.16,34.8,1
1,Welding - Station 01,Welding,1,2025-11-11,2025,11,November,0,86,24.67,23.8,0.87,159.8,5
1,Welding - Station 01,Welding,1,2025-11-12,2025,11,November,0,66,23.33,23.8,-0.47,78.5,4
1,Welding - Station 01,Welding,1,2025-11-13,2025,11,November,0,84,23.72,23.8,-0.08,97.2,5
1,Welding - Station 01,Welding,1,2025-11-14,2025,11,November,0,97,23.47,23.8,-0.33,99.9,5
1,Welding - Station 01,Welding,1,2025-11-15,2025,11,November,1,33,24.67,23.8,0.87,43.7,1
1,Welding - Station 01,Welding,1,2025-11-16,2025,11,November,1,34,24.95,23.8,1.15,34.7,1
1,Welding - Station 01,Welding,1,2025-11-17,2025,11,November,0,78,23.54,23.8,-0.26,111.8,4
1,Welding - Station 01,Welding,1,2025-11-18,2025,11,November,0,94,24.04,23.8,0.24,144.5,5
1,Welding - Station 01,Welding,1,2025-11-19,2025,11,November,0,88,24.58,23.8,0.78,101.7,5
1,Welding - Station 01,Welding,1,2025-11-20,2025,11,November,0,99,23.52,23.8,-0.28,156.1,8
1,Welding - Station 01,Welding,1,2025-11-21,2025,11,November,0,82,23.78,23.8,-0.02,19.0,1
1,Welding - Station 01,Welding,1,2025-11-22,2025,11,November,1,29,23.06,23.8,-0.74,0.0,0
1,Welding - Station 01,Welding,1,2025-11-23,2025,11,November,1,32,23.54,23.8,-0.26,39.3,1
1,Welding - Station 01,Welding,1,2025-11-24,2025,11,November,0,93,23.55,23.8,-0.25,0.0,0
1,Welding - Station 01,Welding,1,2025-11-25,2025,11,November,0,76,23.52,23.8,-0.28,57.0,3
1,Welding - Station 01,Welding,1,2025-11-26,2025,11,November,0,82,23.81,23.8,0.01,23.5,1
1,Welding - Station 01,Welding,1,2025-11-27,2025,11,November,0,94,24.36,23.8,0.56,192.2,7
1,Welding - Station 01,Welding,1,2025-11-28,2025,11,November,0,110,23.87,23.8,0.07,101.9,4
1,Welding - Station 01,Welding,1,2025-11-29,2025,11,November,1,28,24.11,23.8,0.31,121.9,5
1,Welding - Station 01,Welding,1,2025-11-30,2025,11,November,1,35,24.47,23.8,0.67,15.2,1
1,Welding - Station 01,Welding,1,2025-12-01,2025,12,December,0,93,23.99,23.8,0.19,159.2,7
1,Welding - Station 01,Welding,1,2025-12-02,2025,12,December,0,65,23.79,23.8,-0.01,8.2,1
1,Welding - Station 01,Welding,1,2025-12-03,2025,12,December,0,71,24.26,23.8,0.46,100.3,4
1,Welding - Station 01,Welding,1,2025-12-04,2025,12,December,0,76,23.9,23.8,0.1,27.8,3
1,Welding - Station 01,Welding,1,2025-12-05,2025,12,December,0,73,23.44,23.8,-0.36,19.7,1
1,Welding - Station 01,Welding,1,2025-12-06,2025,12,December,1,24,24.03,23.8,0.23,30.2,1
1,Welding - Station 01,Welding,1,2025-12-07,2025,12,December,1,29,21.86,23.8,-1.94,74.9,3
1,Welding - Station 01,Welding,1,2025-12-08,2025,12,December,0,79,23.68,23.8,-0.12,81.0,3
1,Welding - Station 01,Welding,1,2025-12-09,2025,12,December,0,71,23.95,23.8,0.15,136.9,7
1,Welding - Station 01,Welding,1,2025-12-10,2025,12,December,0,77,23.46,23.8,-0.34,45.7,3
1,Welding - Station 01,Welding,1,2025-12-11,2025,12,December,0,63,23.94,23.8,0.14,125.2,4
1,Welding - Station 01,Welding,1,2025-12-12,2025,12,December,0,62,23.32,23.8,-0.48,81.4,3
1,Welding - Station 01,Welding,1,2025-12-13,2025,12,December,1,24,25.4,23.8,1.6,0.0,0
1,Welding - Station 01,Welding,1,2025-12-14,2025,12,December,1,27,23.12,23.8,-0.68,19.6,1
1,Welding - Station 01,Welding,1,2025-12-15,2025,12,December,0,84,23.83,23.8,0.03,180.7,7
1,Welding - Station 01,Welding,1,2025-12-16,2025,12,December,0,84,24.58,23.8,0.78,0.0,0
1,Welding - Station 01,Welding,1,2025-12-17,2025,12,December,0,69,24.15,23.8,0.35,27.8,1
1,Welding - Station 01,Welding,1,2025-12-18,2025,12,December,0,76,23.57,23.8,-0.23,39.6,1
1,Welding - Station 01,Welding,1,2025-12-19,2025,12,December,0,76,24.14,23.8,0.34,91.6,3
