unit_id,model_name,segment,engine_type,trim_name,color_name,color_type,upholstery_material,upholstery_color,shift_name,production_start_date,start_year,start_quarter,start_month,start_month_name,production_end_date,total_actual_labor_hours,total_actual_cycle_time_minutes,total_material_cost,total_labor_cost,total_rework_cost,total_cost,final_qc_status
JP-0000118,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Fabric,Black,Morning,2024-08-01,2024,3,8,August,2024-08-01,6.042166666666668,394.33,9989.38,313.4269958333333,0.0,10302.81,Pass
JP-0000119,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Black,Night,2024-08-01,2024,3,8,August,2024-08-01,6.226666666666668,385.9,9815.31,336.8126833333333,0.0,10152.12,Pass
JP-0000120,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Black,Evening,2024-08-01,2024,3,8,August,2024-08-01,5.983833333333333,359.03,9875.06,351.57956666666666,0.0,10226.64,Pass
JP-0000121,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Black,Night,2024-08-01,2024,3,8,August,2024-08-01,6.0695,364.17,10039.28,340.2886375,0.0,10379.57,Pass
JP-0000122,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Black,Night,2024-08-01,2024,3,8,August,2024-08-01,6.251166666666665,384.97,9885.38,364.3408666666666,0.0,10249.72,Pass
JP-0000123,Jungle Tiger,SUV,2.0L Petrol,Base,Crimson Red,Metallic,Leather,Black,Morning,2024-08-01,2024,3,8,August,2024-08-01,6.367000000000001,390.72,9738.74,321.83145,0.0,10060.57,Pass
JP-0000124,Jungle Tiger,SUV,2.0L Petrol,Base,Crimson Red,Metallic,Leather,Black,Morning,2024-08-01,2024,3,8,August,2024-08-01,6.238833333333332,425.43,9844.08,351.93315,0.0,10196.01,Pass
JP-0000125,Jungle Tiger,SUV,2.0L Petrol,Base,Crimson Red,Metallic,Leather,Black,Morning,2024-08-01,2024,3,8,August,2024-08-01,6.524166666666667,417.35,9718.29,368.25351666666666,0.0,10086.54,Pass
JP-0000126,Jungle Tiger,SUV,2.0L Petrol,Base,Crimson Red,Metallic,Leather,Black,Evening,2024-08-01,2024,3,8,August,2024-08-01,6.3615,381.69,9660.92,343.2963833333333,0.0,10004.22,Pass
JP-0000127,Jungle Tiger,SUV,2.0L Petrol,Comfort,Copper Bronze,Pearl,Fabric,Black,Night,2024-08-01,2024,3,8,August,2024-08-01,5.995666666666667,431.54,10667.05,352.8329625,0.0,11019.88,Pass
JP-0000128,Jungle Tiger,SUV,2.0L Petrol,Comfort,Copper Bronze,Pearl,Fabric,Black,Night,2024-08-01,2024,3,8,August,2024-08-01,6.004500000000001,360.27,10657.72,314.17356666666666,0.0,10971.89,Pass
JP-0000129,Jungle Tiger,SUV,2.0L Petrol,Comfort,Copper Bronze,Pearl,Fabric,Black,Morning,2024-08-01,2024,3,8,August,2024-08-01,6.398166666666666,383.89,10571.89,340.0834208333333,0.0,10911.97,Pass
JP-0000130,Jungle Tiger,SUV,2.0L Petrol,Comfort,Copper Bronze,Pearl,Fabric,Black,Evening,2024-08-01,2024,3,8,August,2024-08-01,6.203666666666666,372.22,10749.68,349.811275,0.0,11099.49,Pass
JP-0000131,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Leatherette,Grey,Evening,2024-08-01,2024,3,8,August,2024-08-01,6.215333333333334,402.32,10039.5,338.9185791666667,41.32,10419.74,Rework
JP-0000132,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.2715000000000005,427.29,10309.05,339.11275,0.0,10648.16,Pass
JP-0000133,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.124,397.14,10450.68,328.17835,0.0,10778.86,Pass
JP-0000134,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.417166666666666,385.03,10312.81,363.8542291666666,0.0,10676.66,Pass
JP-0000135,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Leather,Black,Night,2024-08-02,2024,3,8,August,2024-08-02,5.900333333333333,439.02,10453.09,349.4986875,0.0,10802.59,Pass
JP-0000136,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Forest Green,Metallic,Fabric,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.293333333333334,414.1,11940.76,355.08427916666665,1.46,12297.3,Pass
JP-0000137,Jungle Fennec,Hatchback,1.4L Petrol,Base,Copper Bronze,Pearl,Fabric,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,5.908833333333334,375.23,10020.11,349.21879583333333,0.0,10369.33,Pass
JP-0000138,Jungle Fennec,Hatchback,1.4L Petrol,Base,Copper Bronze,Pearl,Fabric,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,5.774666666666667,346.48,10149.15,328.26004166666667,0.0,10477.41,Pass
JP-0000139,Jungle Lynx,Sedan,1.6L Diesel,Luxury,Ocean Blue,Metallic,Leather,Beige,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.0441666666666665,371.75,12434.55,340.7707958333333,0.0,12775.32,Pass
JP-0000140,Jungle Tiger,SUV,2.0L Petrol,Base,Copper Bronze,Pearl,Leatherette,Grey,Night,2024-08-02,2024,3,8,August,2024-08-03,5.643833333333333,496.53,9781.67,332.3712333333333,0.0,10114.04,Pass
JP-0000141,Jungle Tiger,SUV,2.0L Petrol,Base,Copper Bronze,Pearl,Leatherette,Grey,Night,2024-08-02,2024,3,8,August,2024-08-02,6.371833333333334,382.31,9842.87,327.4611,0.0,10170.33,Pass
JP-0000142,Jungle Tiger,SUV,2.0L Petrol,Base,Copper Bronze,Pearl,Leatherette,Grey,Morning,2024-08-02,2024,3,8,August,2024-08-02,5.956166666666666,357.37,9660.73,328.8983125,0.0,9989.63,Pass
JP-0000143,Jungle Tiger,SUV,2.0L Petrol,Base,Copper Bronze,Pearl,Leatherette,Grey,Evening,2024-08-02,2024,3,8,August,2024-08-02,5.904666666666666,354.28,9788.48,346.6108541666667,0.0,10135.09,Pass
JP-0000144,Jungle Tiger,SUV,2.0L Petrol,Luxury,Forest Green,Metallic,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.064833333333334,407.29,11926.15,347.3338625,0.0,12273.48,Pass
JP-0000145,Jungle Tiger,SUV,2.0L Petrol,Luxury,Forest Green,Metallic,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.276166666666668,413.17,11961.8,369.4456625,0.0,12331.25,Pass
JP-0000146,Jungle Tiger,SUV,2.0L Petrol,Luxury,Forest Green,Metallic,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.1338333333333335,387.83,11886.9,321.07388333333336,205.72,12413.69,Rework
JP-0000147,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leatherette,Grey,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.113833333333334,397.83,10975.0,345.9345625,0.0,11320.93,Pass
JP-0000148,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leatherette,Grey,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.568333333333333,456.2,11106.29,353.22232083333336,0.0,11459.51,Pass
JP-0000149,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leatherette,Grey,Morning,2024-08-02,2024,3,8,August,2024-08-02,5.928333333333333,355.7,10961.78,382.5288333333333,0.0,11344.31,Pass
JP-0000150,Jungle Tiger,SUV,2.0L Petrol,Base,Forest Green,Metallic,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.102333333333333,430.24,9873.13,314.60977916666667,0.0,10187.74,Pass
JP-0000151,Jungle Tiger,SUV,2.0L Petrol,Comfort,Arctic White,Solid,Leather,Black,Night,2024-08-02,2024,3,8,August,2024-08-02,6.291,393.26,10710.84,348.9784625,0.0,11059.82,Pass
JP-0000152,Jungle Tiger,SUV,2.0L Petrol,Comfort,Arctic White,Solid,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.088333333333334,365.3,10563.3,346.04225,0.0,10909.34,Pass
JP-0000153,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Fabric,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.281666666666668,386.2,10407.2,364.60651666666666,0.0,10771.81,Pass
JP-0000154,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Fabric,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.2093333333333325,403.86,10623.71,352.202575,0.0,10975.91,Pass
JP-0000155,Jungle Tiger,SUV,2.0L Petrol,Luxury,Pearl Ivory,Pearl,Leather,Beige,Night,2024-08-02,2024,3,8,August,2024-08-02,5.887666666666666,374.36,11880.58,346.2626666666667,0.0,12226.84,Pass
JP-0000156,Jungle Tiger,SUV,2.0L Petrol,Luxury,Pearl Ivory,Pearl,Leather,Beige,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.040166666666666,400.91,12042.57,317.7817083333333,0.0,12360.35,Pass
JP-0000157,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Steel Grey,Metallic,Fabric,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,5.8655,387.53,10897.03,333.7676041666667,0.0,11230.8,Pass
JP-0000158,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Steel Grey,Metallic,Fabric,Black,Night,2024-08-02,2024,3,8,August,2024-08-02,5.846166666666667,350.77,10715.36,342.2910125,0.0,11057.65,Pass
JP-0000159,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Forest Green,Metallic,Fabric,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.098833333333334,437.63,10334.48,344.42060000000004,0.0,10678.9,Pass
JP-0000160,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Forest Green,Metallic,Fabric,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.2363333333333335,386.98,10472.47,319.51207500000004,0.0,10791.98,Pass
JP-0000161,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Fabric,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.316333333333334,436.38,10072.43,328.3947083333333,9.82,10410.64,Rework
JP-0000162,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Fabric,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.015666666666667,360.94,9912.5,324.114875,0.0,10236.61,Pass
JP-0000163,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Leatherette,Grey,Evening,2024-08-02,2024,3,8,August,2024-08-02,5.928166666666666,400.39,10568.77,342.6020041666667,0.0,10911.37,Pass
JP-0000164,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Leatherette,Grey,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.116666666666665,367.0,10448.09,370.8933083333333,0.0,10818.98,Pass
JP-0000165,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Leatherette,Grey,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.178999999999999,408.04,10442.28,341.99403333333333,0.0,10784.27,Pass
JP-0000166,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Ocean Blue,Metallic,Leatherette,Grey,Night,2024-08-02,2024,3,8,August,2024-08-02,5.959000000000001,357.54,10354.84,369.44450416666666,123.15,10847.43,Rework
JP-0000167,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Copper Bronze,Pearl,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.0445,394.87,10768.21,337.981375,0.0,11106.19,Pass
JP-0000168,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Copper Bronze,Pearl,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,5.925333333333333,394.32,10783.63,307.95879583333334,0.0,11091.59,Pass
JP-0000169,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Copper Bronze,Pearl,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,5.916333333333333,354.98,10798.88,332.69168333333334,0.0,11131.57,Pass
JP-0000170,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Copper Bronze,Pearl,Leather,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,5.954,443.94,10713.56,369.1591125,0.0,11082.72,Pass
JP-0000171,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Leather,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,5.9525,405.65,10303.97,334.555175,0.0,10638.53,Pass
JP-0000172,Jungle Lynx,Sedan,1.6L Diesel,Base,Arctic White,Solid,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,5.863833333333333,351.83,10170.82,366.3152583333333,0.0,10537.14,Pass
JP-0000173,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Fabric,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.366166666666667,407.47,9702.01,324.6227,0.0,10026.63,Pass
JP-0000174,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Fabric,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.188666666666667,418.72,9833.46,348.0999291666667,0.0,10181.56,Pass
JP-0000175,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Fabric,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.348166666666667,402.99,9757.99,349.87408750000003,0.0,10107.86,Pass
JP-0000176,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Fabric,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.196166666666667,371.77,9799.72,344.8287291666667,0.0,10144.55,Pass
JP-0000177,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Leatherette,Grey,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.132666666666666,382.76,9847.23,356.84053750000004,0.0,10204.07,Pass
JP-0000178,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Leatherette,Grey,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.131166666666668,367.87,9764.16,356.8607375,0.0,10121.02,Pass
JP-0000179,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Leatherette,Grey,Night,2024-08-02,2024,3,8,August,2024-08-02,5.992166666666666,373.03,9832.03,333.8895166666667,0.0,10165.92,Pass
JP-0000180,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.093166666666666,425.09,9906.92,329.9750666666667,0.0,10236.9,Pass
JP-0000181,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,5.5675,334.05,9805.490000000002,330.9367958333333,0.0,10136.43,Pass
JP-0000182,Jungle Owl,EV,Electric,Comfort,Pearl Ivory,Pearl,Fabric,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,5.987166666666667,367.93,11758.83,348.25987083333337,677.35,12784.44,Rework
JP-0000183,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Fabric,Black,Night,2024-08-02,2024,3,8,August,2024-08-02,5.899666666666667,389.08,10354.27,324.7948958333333,0.0,10679.06,Pass
JP-0000184,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Fabric,Black,Night,2024-08-02,2024,3,8,August,2024-08-02,6.119166666666667,378.85,10469.01,347.9434416666667,0.0,10816.95,Pass
JP-0000185,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Fabric,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.2603333333333335,375.62,10403.29,376.79482916666666,0.0,10780.08,Pass
JP-0000186,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Leatherette,Grey,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.1015,424.59,9967.39,334.8251041666667,0.0,10302.22,Pass
JP-0000187,Jungle Fennec,Hatchback,1.4L Petrol,Base,Midnight Black,Solid,Leather,Black,Night,2024-08-02,2024,3,8,August,2024-08-02,6.120333333333334,408.42,9879.78,344.0701375,0.0,10223.85,Pass
JP-0000188,Jungle Fennec,Hatchback,1.4L Petrol,Base,Midnight Black,Solid,Leather,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.2445,392.57,9961.32,323.9516541666667,10.65,10295.92,Rework
JP-0000189,Jungle Fennec,Hatchback,1.4L Petrol,Base,Midnight Black,Solid,Leather,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,5.883,371.98,9927.68,354.7589291666667,0.0,10282.44,Pass
JP-0000190,Jungle Fennec,Hatchback,1.4L Petrol,Base,Midnight Black,Solid,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.002833333333333,375.97,9859.8,323.1862541666667,0.0,10182.99,Pass
JP-0000191,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2024-08-02,2024,3,8,August,2024-08-02,5.8085,403.91,9945.31,359.82609583333334,0.0,10305.14,Pass
JP-0000192,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leatherette,Grey,Night,2024-08-02,2024,3,8,August,2024-08-02,6.317333333333333,379.04,9877.59,346.9935041666667,0.0,10224.58,Pass
JP-0000193,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leatherette,Grey,Night,2024-08-02,2024,3,8,August,2024-08-02,5.9238333333333335,355.43,10025.68,322.7616791666667,0.0,10348.44,Pass
JP-0000194,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leatherette,Grey,Evening,2024-08-02,2024,3,8,August,2024-08-02,5.706833333333333,373.81,9861.23,368.0114625,0.0,10229.24,Pass
JP-0000195,Jungle Tiger,SUV,2.0L Petrol,Base,Midnight Black,Solid,Leatherette,Grey,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.287000000000001,469.52,9790.64,352.344025,0.0,10142.98,Pass
JP-0000196,Jungle Tiger,SUV,2.0L Petrol,Comfort,Ocean Blue,Metallic,Leather,Black,Morning,2024-08-02,2024,3,8,August,2024-08-02,6.0808333333333335,400.25,10723.28,343.4666583333333,0.0,11066.75,Pass
JP-0000197,Jungle Tiger,SUV,2.0L Petrol,Comfort,Ocean Blue,Metallic,Leather,Black,Evening,2024-08-02,2024,3,8,August,2024-08-02,6.111000000000001,388.36,10731.12,337.1455291666667,0.0,11068.27,Pass
JP-0000198,Jungle Tiger,SUV,2.0L Petrol,Comfort,Ocean Blue,Metallic,Leather,Black,Night,2024-08-02,2024,3,8,August,2024-08-02,6.082333333333334,424.94,10631.65,345.6307708333333,0.0,10977.28,Pass
JP-0000199,Jungle Tiger,SUV,2.0L Petrol,Comfort,Ocean Blue,Metallic,Leather,Black,Night,2024-08-02,2024,3,8,August,2024-08-02,5.811833333333332,396.71,10603.3,360.52114166666667,0.0,10963.82,Pass
JP-0000200,Jungle Owl,EV,Electric,Comfort,Copper Bronze,Pearl,Leather,Beige,Night,2024-08-02,2024,3,8,August,2024-08-02,6.429166666666666,412.75,11986.73,343.3068916666667,0.0,12330.04,Pass
JP-0000201,Jungle Owl,EV,Electric,Comfort,Copper Bronze,Pearl,Leather,Beige,Evening,2024-08-02,2024,3,8,August,2024-08-02,5.977166666666666,358.63,11910.2,326.03672083333333,0.0,12236.24,Pass
JP-0000202,Jungle Owl,EV,Electric,Comfort,Copper Bronze,Pearl,Leather,Beige,Morning,2024-08-02,2024,3,8,August,2024-08-02,5.972833333333333,358.37,11825.95,332.42053333333337,0.0,12158.37,Pass
JP-0000203,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Arctic White,Solid,Fabric,Black,Morning,2024-08-03,2024,3,8,August,2024-08-03,5.9125,424.05,10753.38,310.35475833333334,0.0,11063.73,Pass
JP-0000204,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Arctic White,Solid,Fabric,Black,Night,2024-08-03,2024,3,8,August,2024-08-03,5.963333333333333,373.4,10851.9,369.60454583333336,0.0,11221.5,Pass
JP-0000205,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Arctic White,Solid,Fabric,Black,Evening,2024-08-03,2024,3,8,August,2024-08-03,5.690833333333334,383.85,10861.01,354.57042083333334,0.0,11215.58,Pass
JP-0000206,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Arctic White,Solid,Fabric,Black,Morning,2024-08-03,2024,3,8,August,2024-08-03,5.987666666666667,359.26,10751.54,347.60825,0.0,11099.15,Pass
JP-0000207,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Copper Bronze,Pearl,Leatherette,Grey,Morning,2024-08-03,2024,3,8,August,2024-08-03,5.904999999999999,408.5,10849.44,321.8472291666667,159.91,11331.2,Rework
JP-0000208,Jungle Fennec,Hatchback,1.4L Petrol,Base,Midnight Black,Solid,Fabric,Black,Evening,2024-08-03,2024,3,8,August,2024-08-03,6.059333333333333,397.56,9989.03,331.5600375,153.73,10474.32,Rework
JP-0000209,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Crimson Red,Metallic,Leatherette,Grey,Morning,2024-08-03,2024,3,8,August,2024-08-03,5.8435,409.41,10424.62,312.1014916666667,0.0,10736.72,Pass
JP-0000210,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Crimson Red,Metallic,Leatherette,Grey,Morning,2024-08-03,2024,3,8,August,2024-08-03,6.1401666666666666,368.41,10492.52,333.0143458333333,0.0,10825.53,Pass
JP-0000211,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Crimson Red,Metallic,Leatherette,Grey,Evening,2024-08-03,2024,3,8,August,2024-08-03,6.041666666666668,441.1,10482.07,324.36880833333333,0.0,10806.44,Pass
JP-0000212,Jungle Tiger,SUV,2.0L Petrol,Base,Ocean Blue,Metallic,Leatherette,Grey,Evening,2024-08-03,2024,3,8,August,2024-08-03,5.895666666666667,398.24,9835.24,360.669325,0.0,10195.91,Pass
JP-0000213,Jungle Tiger,SUV,2.0L Petrol,Base,Ocean Blue,Metallic,Leatherette,Grey,Evening,2024-08-03,2024,3,8,August,2024-08-03,6.109500000000001,366.57,9803.87,361.9406708333333,0.0,10165.81,Pass
JP-0000214,Jungle Owl,EV,Electric,Base,Arctic White,Solid,Fabric,Black,Morning,2024-08-03,2024,3,8,August,2024-08-03,5.9835,392.31,10975.28,326.81896666666665,0.0,11302.1,Pass
JP-0000215,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Copper Bronze,Pearl,Leather,Beige,Evening,2024-08-03,2024,3,8,August,2024-08-03,5.924,368.04,10480.08,360.4652,0.0,10840.55,Pass
JP-0000216,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Copper Bronze,Pearl,Leather,Beige,Morning,2024-08-03,2024,3,8,August,2024-08-03,5.808166666666668,370.79,10511.14,347.9337208333333,0.0,10859.07,Pass
JP-0000217,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Copper Bronze,Pearl,Leather,Beige,Morning,2024-08-03,2024,3,8,August,2024-08-03,6.5521666666666665,451.83,10520.38,328.577075,0.0,10848.96,Pass
JP-0000218,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Copper Bronze,Pearl,Leather,Beige,Evening,2024-08-03,2024,3,8,August,2024-08-03,6.174500000000001,410.57,10441.09,376.4603166666667,0.0,10817.55,Pass
JP-0000219,Jungle Fennec,Hatchback,1.4L Petrol,Base,Copper Bronze,Pearl,Leather,Black,Evening,2024-08-03,2024,3,8,August,2024-08-03,5.839833333333332,374.59,9927.72,327.87389583333334,0.0,10255.59,Pass
JP-0000220,Jungle Fennec,Hatchback,1.4L Petrol,Base,Copper Bronze,Pearl,Leather,Black,Night,2024-08-03,2024,3,8,August,2024-08-03,6.287833333333333,408.97,9915.88,375.6907208333333,0.0,10291.57,Pass
JP-0000221,Jungle Fennec,Hatchback,1.4L Petrol,Base,Copper Bronze,Pearl,Leather,Black,Evening,2024-08-03,2024,3,8,August,2024-08-03,6.3,378.0,9908.01,371.8615291666667,146.34,10426.21,Rework
JP-0000222,Jungle Fennec,Hatchback,1.4L Petrol,Base,Copper Bronze,Pearl,Leather,Black,Evening,2024-08-03,2024,3,8,August,2024-08-03,6.047833333333333,395.77,9961.59,325.63173333333333,0.0,10287.22,Pass
JP-0000223,Jungle Tiger,SUV,2.0L Petrol,Base,Crimson Red,Metallic,Leather,Beige,Morning,2024-08-03,2024,3,8,August,2024-08-03,6.379166666666667,414.35,9867.94,319.04369166666663,0.0,10186.98,Pass
JP-0000224,Jungle Tiger,SUV,2.0L Petrol,Base,Crimson Red,Metallic,Leather,Beige,Morning,2024-08-03,2024,3,8,August,2024-08-03,6.2985,400.81,9801.11,319.70644166666665,0.0,10120.82,Pass
JP-0000225,Jungle Fennec,Hatchback,1.4L Petrol,Base,Ocean Blue,Metallic,Leather,Black,Morning,2024-08-04,2024,3,8,August,2024-08-04,5.9706666666666655,396.74,9910.56,342.6805875,0.0,10253.24,Pass
JP-0000226,Jungle Fennec,Hatchback,1.4L Petrol,Base,Ocean Blue,Metallic,Leather,Black,Morning,2024-08-04,2024,3,8,August,2024-08-04,6.3855,383.13,9922.09,365.9862458333333,0.0,10288.08,Pass
JP-0000227,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Leather,Beige,Night,2024-08-04,2024,3,8,August,2024-08-04,6.511333333333334,463.88,9950.98,336.302975,0.0,10287.28,Pass
JP-0000228,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Leather,Beige,Morning,2024-08-04,2024,3,8,August,2024-08-04,5.926333333333334,397.08,9877.23,362.2795625,0.0,10239.51,Pass
JP-0000229,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Leather,Beige,Night,2024-08-04,2024,3,8,August,2024-08-05,6.2415,502.09,9892.47,362.5156583333333,0.0,10254.99,Pass
