defect_id,detected_date_id,detected_date,year,month,month_name,part_name,part_category,supplier_name,reliability_score,station_name,station_type,defect_type,severity,resolution,rework_cost,rework_time_minutes
173,20240909,2024-09-09,2024,9,September,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,130.09,29.2
174,20240909,2024-09-09,2024,9,September,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,118.74,14.7
175,20240910,2024-09-10,2024,9,September,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,critical,rework,135.97,60.3
176,20240910,2024-09-10,2024,9,September,Crash Sensor v5,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,99.29,36.8
177,20240910,2024-09-10,2024,9,September,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,175.65,24.3
178,20240910,2024-09-10,2024,9,September,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,6.92,18.3
179,20240910,2024-09-10,2024,9,September,,,,,Painting - Station 05,Painting,cosmetic,major,rework,25.87,68.4
180,20240910,2024-09-10,2024,9,September,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,71.2,12.3
181,20240910,2024-09-10,2024,9,September,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,159.22,20.9
182,20240910,2024-09-10,2024,9,September,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,critical,rework,191.55,66.4
183,20240911,2024-09-11,2024,9,September,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,156.22,12.9
184,20240911,2024-09-11,2024,9,September,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,accepted_with_deviation,1.56,20.6
185,20240911,2024-09-11,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,95.86,24.6
186,20240911,2024-09-11,2024,9,September,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,157.0,15.0
187,20240911,2024-09-11,2024,9,September,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,538.78,12.6
188,20240911,2024-09-11,2024,9,September,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,163.06,23.0
189,20240911,2024-09-11,2024,9,September,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,8.63,22.8
190,20240912,2024-09-12,2024,9,September,,,,,Welding - Station 01,Welding,dimensional,major,rework,19.15,50.6
191,20240912,2024-09-12,2024,9,September,,,,,Quality Check - Station 20,Quality Check,dimensional,minor,rework,5.06,13.4
192,20240912,2024-09-12,2024,9,September,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,scrap,472.5,52.4
193,20240912,2024-09-12,2024,9,September,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,173.92,19.8
194,20240912,2024-09-12,2024,9,September,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,551.85,47.1
195,20240912,2024-09-12,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,97.0,27.6
196,20240912,2024-09-12,2024,9,September,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,85.25,29.5
197,20240912,2024-09-12,2024,9,September,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,127.71,22.9
198,20240912,2024-09-12,2024,9,September,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,major,scrap,689.07,61.6
199,20240912,2024-09-12,2024,9,September,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,162.58,21.7
200,20240912,2024-09-12,2024,9,September,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,121.16,21.1
201,20240912,2024-09-12,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,91.79,13.9
202,20240912,2024-09-12,2024,9,September,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,118.34,15.9
203,20240912,2024-09-12,2024,9,September,,,,,Welding - Station 03,Welding,dimensional,minor,rework,9.97,26.4
204,20240912,2024-09-12,2024,9,September,,,,,Welding - Station 01,Welding,dimensional,major,scrap,11.59,30.6
205,20240913,2024-09-13,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,95.46,23.6
206,20240913,2024-09-13,2024,9,September,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,144.25,18.3
207,20240913,2024-09-13,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,113.92,72.4
208,20240913,2024-09-13,2024,9,September,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,163.05,68.0
209,20240913,2024-09-13,2024,9,September,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,120.08,18.3
210,20240913,2024-09-13,2024,9,September,,,,,Welding - Station 01,Welding,dimensional,major,rework,28.1,74.3
211,20240913,2024-09-13,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,91.45,13.0
212,20240913,2024-09-13,2024,9,September,,,,,Quality Check - Station 20,Quality Check,dimensional,minor,rework,9.12,24.1
213,20240913,2024-09-13,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,97.72,29.5
214,20240913,2024-09-13,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,91.98,14.4
215,20240913,2024-09-13,2024,9,September,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,78.82,12.5
216,20240913,2024-09-13,2024,9,September,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,670.01,27.6
217,20240913,2024-09-13,2024,9,September,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,117.04,12.5
218,20240914,2024-09-14,2024,9,September,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,159.93,14.7
219,20240914,2024-09-14,2024,9,September,,,,,Painting - Station 05,Painting,cosmetic,critical,rework,39.78,105.1
220,20240915,2024-09-15,2024,9,September,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,80.97,18.2
221,20240915,2024-09-15,2024,9,September,ECU Module v7,Electrical,"Rodriguez, Figueroa and Sanchez",88.0,Electrical Assembly - Station 13,Electrical Assembly,electrical,major,rework,57.78,41.9
222,20240915,2024-09-15,2024,9,September,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,123.6,27.6
223,20240916,2024-09-16,2024,9,September,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,173.72,19.3
224,20240916,2024-09-16,2024,9,September,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,668.65,24.0
225,20240916,2024-09-16,2024,9,September,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,144.7,19.5
226,20240916,2024-09-16,2024,9,September,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,116.6,11.3
227,20240916,2024-09-16,2024,9,September,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,scrap,2660.57,58.8
228,20240916,2024-09-16,2024,9,September,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,critical,rework,708.91,130.4
229,20240916,2024-09-16,2024,9,September,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,110.61,28.1
230,20240917,2024-09-17,2024,9,September,,,,,Welding - Station 01,Welding,dimensional,minor,rework,5.62,14.9
231,20240917,2024-09-17,2024,9,September,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,666.56,18.5
232,20240917,2024-09-17,2024,9,September,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,7.21,19.1
233,20240917,2024-09-17,2024,9,September,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,164.52,26.8
234,20240917,2024-09-17,2024,9,September,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,160.44,16.1
235,20240917,2024-09-17,2024,9,September,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,6.16,16.3
236,20240917,2024-09-17,2024,9,September,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,146.14,23.3
237,20240917,2024-09-17,2024,9,September,,,,,Painting - Station 04,Painting,cosmetic,critical,scrap,49.03,129.6
238,20240917,2024-09-17,2024,9,September,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,542.75,23.1
239,20240917,2024-09-17,2024,9,September,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,accepted_with_deviation,1.6,21.1
240,20240918,2024-09-18,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,major,rework,113.61,71.5
241,20240918,2024-09-18,2024,9,September,,,,,Welding - Station 02,Welding,dimensional,minor,rework,10.56,27.9
242,20240918,2024-09-18,2024,9,September,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,critical,rework,166.19,142.4
243,20240918,2024-09-18,2024,9,September,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,7.61,20.1
244,20240918,2024-09-18,2024,9,September,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,665.72,16.2
245,20240918,2024-09-18,2024,9,September,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,682.79,61.4
246,20240918,2024-09-18,2024,9,September,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,160.11,15.2
247,20240919,2024-09-19,2024,9,September,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,critical,rework,114.45,106.7
248,20240919,2024-09-19,2024,9,September,,,,,Welding - Station 03,Welding,dimensional,minor,rework,10.37,27.4
249,20240919,2024-09-19,2024,9,September,ECU Module v7,Electrical,"Rodriguez, Figueroa and Sanchez",88.0,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,53.86,31.6
250,20240919,2024-09-19,2024,9,September,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,159.18,12.7
251,20240919,2024-09-19,2024,9,September,,,,,Painting - Station 04,Painting,cosmetic,major,rework,23.96,63.3
252,20240919,2024-09-19,2024,9,September,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,10.51,27.8
253,20240919,2024-09-19,2024,9,September,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,127.88,73.8
254,20240919,2024-09-19,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,114.77,74.6
255,20240919,2024-09-19,2024,9,September,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,156.07,12.5
256,20240920,2024-09-20,2024,9,September,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,critical,rework,220.26,142.2
257,20240920,2024-09-20,2024,9,September,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,539.98,15.7
258,20240920,2024-09-20,2024,9,September,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,98.23,63.8
259,20240920,2024-09-20,2024,9,September,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,critical,scrap,652.44,124.6
260,20240920,2024-09-20,2024,9,September,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,85.24,29.5
261,20240920,2024-09-20,2024,9,September,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,173.24,57.9
262,20240920,2024-09-20,2024,9,September,,,,,Welding - Station 03,Welding,dimensional,minor,accepted_with_deviation,1.36,18.0
263,20240920,2024-09-20,2024,9,September,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,rework,164.65,35.2
264,20240920,2024-09-20,2024,9,September,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,critical,rework,168.9,83.4
265,20240920,2024-09-20,2024,9,September,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,critical,scrap,429.16,77.4
266,20240920,2024-09-20,2024,9,September,,,,,Quality Check - Station 20,Quality Check,dimensional,minor,rework,3.82,10.1
267,20240920,2024-09-20,2024,9,September,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,4.92,13.0
268,20240921,2024-09-21,2024,9,September,,,,,Painting - Station 05,Painting,cosmetic,major,rework,26.33,69.6
269,20240921,2024-09-21,2024,9,September,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,143.85,17.2
270,20240922,2024-09-22,2024,9,September,ECU Module v7,Electrical,"Rodriguez, Figueroa and Sanchez",88.0,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,47.6,15.0
271,20240922,2024-09-22,2024,9,September,,,,,Final Assembly - Station 18,Final Assembly,assembly,major,rework,12.96,34.3
272,20240922,2024-09-22,2024,9,September,,,,,Welding - Station 03,Welding,dimensional,minor,rework,9.37,24.8
273,20240923,2024-09-23,2024,9,September,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,accepted_with_deviation,1.9,25.1
274,20240923,2024-09-23,2024,9,September,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,119.4,16.5
275,20240924,2024-09-24,2024,9,September,,,,,Welding - Station 01,Welding,dimensional,minor,rework,4.68,12.4
276,20240924,2024-09-24,2024,9,September,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,105.78,15.4
277,20240924,2024-09-24,2024,9,September,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,5.84,15.4
278,20240925,2024-09-25,2024,9,September,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,91.72,13.7
279,20240925,2024-09-25,2024,9,September,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,163.62,32.5
280,20240925,2024-09-25,2024,9,September,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 12,Interior Assembly,assembly,critical,rework,166.13,124.4
281,20240925,2024-09-25,2024,9,September,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,9.39,24.8
282,20240925,2024-09-25,2024,9,September,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,accepted_with_deviation,1.96,25.9
283,20240925,2024-09-25,2024,9,September,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,174.39,21.0
284,20240926,2024-09-26,2024,9,September,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,critical,rework,204.74,141.2
285,20240926,2024-09-26,2024,9,September,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,major,rework,150.85,35.7
286,20240926,2024-09-26,2024,9,September,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,163.41,31.9
287,20240926,2024-09-26,2024,9,September,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,accepted_with_deviation,1.5,19.9
288,20240926,2024-09-26,2024,9,September,,,,,Welding - Station 03,Welding,dimensional,major,rework,14.91,39.4
289,20240926,2024-09-26,2024,9,September,,,,,Painting - Station 04,Painting,cosmetic,major,rework,19.68,52.0
290,20240926,2024-09-26,2024,9,September,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,critical,rework,685.9,69.6
291,20240926,2024-09-26,2024,9,September,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,rework,133.53,56.1
292,20240927,2024-09-27,2024,9,September,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,rework,130.28,45.2
293,20240927,2024-09-27,2024,9,September,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,165.21,28.6
